idx,caption,label,entities,factcheck_score,entailment_score,contradiction_score,neutral_score,wiki_context_length,status
718,Manchester United s Wayne Rooney celebrates his penalty against Blackburn Rovers,Fake,Manchester United s|Wayne Rooney|Blackburn Rovers,0.0,0.5,0.5,0.0,0,no_wiki_result
719,Romney announces Ryan as his running mate in front of the USS Wisconsin on Aug 11 2012 in Norfolk Va,Fake,Romney|Ryan|Norfolk|Va,0.0,0.5,0.5,0.0,0,no_wiki_result
720,Secretary of State Hillary Clinton is treated at New York Presbyterian Hospital on Sunday She suffered a blood clot after a concussion earlier this month,Fake,State|Hillary Clinton|New York Presbyterian Hospital,0.0,0.5,0.5,0.0,0,no_wiki_result
721,Come play Peter Pears Benjamin Britten and Galina Vishnevskaya the wife of cellist and conductor Mstislav Rostropovich,Fake,Peter Pears Benjamin Britten|Galina|Mstislav Rostropovich,0.0,0.5,0.5,0.0,0,no_wiki_result
722,Charlize Theron at the Mad Max Fury Road press conference,Fake,Charlize Theron,0.0,0.5,0.5,0.0,0,no_wiki_result
723,Nigel Farage was assaulted outside the Walpole Bay Hotel in Cliftonville,Fake,Nigel Farage|the Walpole Bay Hotel|Cliftonville,0.0,0.5,0.5,0.0,0,no_wiki_result
724,Boris Johnson and David Cameron a crackin pair of tits commented one Twitter user,Fake,Boris Johnson|David Cameron|Twitter,0.0,0.5,0.5,0.0,0,no_wiki_result
725,Christian Bale was seen in footage shot by CNN being shoved by guards as he asked to see Chinese activist Chen Guangcheng,Fake,Christian Bale|CNN|Chinese|Chen Guangcheng,0.0,0.5,0.5,0.0,0,no_wiki_result
726,Marco Rubio seen here playing with a cutout of his own face has the support of senior Republicans like Senator Bob Dole,Fake,Marco Rubio|Republicans|Bob Dole,0.0,0.5,0.5,0.0,0,no_wiki_result
727,Eddie Murphy appeared Sunday on the Saturday Night Live 40 special,Fake,Eddie Murphy,0.0,0.5,0.5,0.0,0,no_wiki_result
728,Labour leader Ed Miliband strikes a pose for the cameras with shoppers and local people in Harlow Essex on the last day of campaigning before Thursday s local elections,Fake,Labour|Ed Miliband|Harlow Essex,0.0,0.5,0.5,0.0,0,no_wiki_result
729,Brad Pitt who was attacked by prankster Vitalii Sediuk in Hollywood last month with Angelina Jolie,Fake,Brad Pitt|Vitalii Sediuk|Hollywood|Angelina Jolie,0.0,0.5,0.5,0.0,0,no_wiki_result
730,The world No1 Serena Williams returns a shot during her WTA Championships victory over Petra Kvitova of the Czech Republic,Fake,Serena Williams|WTA Championships|Petra Kvitova|the Czech Republic,0.0,0.5,0.5,0.0,0,no_wiki_result
731,Peaches Geldof Bob Geldof and Pixie Geldof at Hyde park in London,Fake,Bob Geldof|Pixie Geldof|Hyde|London,0.0,0.5,0.5,0.0,0,no_wiki_result
732,Marco Rubio the Republican presidential candidate campaigning in New Hampshire this week,Fake,Marco Rubio|Republican|New Hampshire,0.0,0.5,0.5,0.0,0,no_wiki_result
733,Hillary Rodham Clinton greets a crowd of supporters outside a coffee shop in Mount Vernon Iowa in April,Fake,Hillary Rodham Clinton|Mount Vernon Iowa,0.0,0.5,0.5,0.0,0,no_wiki_result
734,Donald Trump arrives to speak at a campaign rally on Oct 24 2016 in Tampa Fla,Fake,Donald Trump|Tampa|Fla,0.0,0.5,0.5,0.0,0,no_wiki_result
735,Alina in her fan club merchandise I have a Russian flag with Putin hanging on the wall above my desk in my room,Fake,Alina|Russian|Putin,0.0,0.5,0.5,0.0,0,no_wiki_result
736,Graeme Swann celebrates taking the wicket of Sachin Tendulkar,Fake,Graeme Swann|Sachin Tendulkar,0.0,0.5,0.5,0.0,0,no_wiki_result
737,Kim Kardashian answered questions on the North Korean leader Kim Jongun on the comedy quiz show She got two out of three right,Fake,Kim Kardashian|North Korean|Kim Jongun,0.0,0.5,0.5,0.0,0,no_wiki_result
738,Democratic presidential candidate Hillary Clinton speaks during a campaign stop in Orlando Fla,Fake,Democratic|Hillary Clinton|Orlando|Fla,0.0,0.5,0.5,0.0,0,no_wiki_result
739,Republican presidential candidate Donald Trump walks with his campaign manager Corey Lewandowski left after speaking at a news conference Aug 25 2015 in Dubuque Iowa,Fake,Republican|Donald Trump|Corey Lewandowski|Dubuque Iowa,0.0,0.5,0.5,0.0,0,no_wiki_result
740,Australian actress Nicole Kidman blows kisses to onlookers on the streets of Cannes in southern France on the eve of the 67th Cannes Film Festival,Fake,Australian|Nicole Kidman|Cannes|France,0.0,0.5,0.5,0.0,0,no_wiki_result
741,Andy Murray finds his coach Ivan Lendl The two make a heck of a team,Fake,Andy Murray|Ivan Lendl,0.0,0.5,0.5,0.0,0,no_wiki_result
742,Alice Lowe and Steve Oram in Sightseers,Fake,Alice Lowe|Steve Oram,0.0,0.5,0.5,0.0,0,no_wiki_result
743,US Sen Bernie Sanders IVT officially announces his candidacy for the US presidency during an event at Waterfront Park in Burlington Vt,Fake,US|Sen Bernie Sanders|IVT|Waterfront Park,0.0,0.5,0.5,0.0,0,no_wiki_result
744,Russian President Vladimir Putin speaks in Moscow on July 27 2016,Fake,Russian|Vladimir Putin|Moscow,0.0,0.5,0.5,0.0,0,no_wiki_result
745,Rubio speaks at the Conservative Political Action Conference on March 6 2014 in National Harbor Md,Fake,Rubio|the Conservative Political Action Conference|National Harbor Md,0.0,0.5,0.5,0.0,0,no_wiki_result
746,Louisiana Gov Bobby Jindal Getty Images,Fake,Louisiana|Bobby Jindal Getty Images,0.0,0.5,0.5,0.0,0,no_wiki_result
747,Serena Williams reaches for a return against Maria Sharapova of Russia during the Australian Open final,Fake,Serena Williams|Maria Sharapova|Russia|the Australian Open,0.0,0.5,0.5,0.0,0,no_wiki_result
748,Sean Penn visits Isla de la Juventud in Havana,Fake,Sean Penn|Isla de la Juventud|Havana,0.0,0.5,0.5,0.0,0,no_wiki_result
749,From left to right Patrick Reed Sergio Garcia and Lee Westwood walk up the 18th fairway together during the first round,Fake,Patrick Reed|Sergio Garcia|Lee Westwood,0.0,0.5,0.5,0.0,0,no_wiki_result
750,Nationalists also held a march in the western city of Lviv,Fake,Nationalists|Lviv,0.0,0.5,0.5,0.0,0,no_wiki_result
751,A fan cries at a makeshift memorial outside the Apollo Theater in New York,Fake,the Apollo Theater|New York,0.0,0.5,0.5,0.0,0,no_wiki_result
752,A US soldier watches food parcels parachute to the ground over Iraq in an airdrop operation,Fake,US|Iraq,0.0,0.5,0.5,0.0,0,no_wiki_result
753,Race dogs include Siberian Huskies Alaskan Malamutes Samoyeds Greenland Dogs and Canadian Eskimo Dogs,Fake,Siberian Huskies Alaskan|Canadian,0.0,0.5,0.5,0.0,0,no_wiki_result
754,China cabinet still have room There are dukeandduchess dishes far beyond the mug Royal baby fine bone china tableware set about 63 at MillyGreencom,Fake,China|Royal|MillyGreencom,0.0,0.5,0.5,0.0,0,no_wiki_result
755,Lest we forget the French first world war cemetery of SerreHebuterne in France,Fake,French|France,0.0,0.5,0.5,0.0,0,no_wiki_result
756,Vodafone currently employs 50 people at its Glasgow call centre,Fake,Vodafone|Glasgow,0.0,0.5,0.5,0.0,0,no_wiki_result
757,July 17 2014 _ Clark County Brush Truck 27 near a barn full of hay that caught fire near Twisp Wash on the Carlton Complex 2014,Fake,Clark County Brush Truck|Twisp Wash|the Carlton Complex,0.0,0.5,0.5,0.0,0,no_wiki_result
758,Hotel guests sit on the floor at the lobby in Mashiki Kumamoto prefecture southern Japan after they evacuated their rooms and gathered at the hotel lobby,Fake,Mashiki Kumamoto|Japan,0.0,0.5,0.5,0.0,0,no_wiki_result
759,An Emirates Boeing 777 at a gate at Boston Logan International Airport on March 10 2014,Fake,Emirates Boeing|Boston Logan International Airport,0.0,0.5,0.5,0.0,0,no_wiki_result
760,MAPFRE fans show their support prior to the start of Leg 8,Fake,MAPFRE,0.0,0.5,0.5,0.0,0,no_wiki_result
761,A member of Arcade Fire at Glastonbury 2014,Fake,Arcade Fire,0.0,0.5,0.5,0.0,0,no_wiki_result
762,The pressure group Solitary Watch says 44000 people are held in solitary confinement in eight US states,Fake,Solitary Watch|US,0.0,0.5,0.5,0.0,0,no_wiki_result
763,Customers stand in line to purchase Powerball tickets at Russ s Market in Lincoln Neb Jan 11 2016,Fake,Powerball|Russ s Market|Lincoln Neb Jan 11 2016,0.0,0.5,0.5,0.0,0,no_wiki_result
764,Turkish army tanks keep watch from their side of the border over the Isisbesieged Syrian town of Kobani,Fake,Turkish|Syrian|Kobani,0.0,0.5,0.5,0.0,0,no_wiki_result
765,Nokia s Lumia smartphone which uses Microsoft software The two companies fortunes are closely intertwined,Fake,Nokia|Lumia|Microsoft,0.0,0.5,0.5,0.0,0,no_wiki_result
766,Workers stand in at the candidate s podiums on Nov 9 2015 in preparation of for Tuesday s Republican debate in Milwaukee,Fake,Republican|Milwaukee,0.0,0.5,0.5,0.0,0,no_wiki_result
767,Scent of a woman a Bloomsbury smell walk with University College London in November 2013,Fake,Bloomsbury|University College London,0.0,0.5,0.5,0.0,0,no_wiki_result
768,Baloch separatists have been waging a bitter war against the Pakistani army for years,Fake,Baloch|Pakistani,0.0,0.5,0.5,0.0,0,no_wiki_result
769,Police on the move outside the Sikh temple in Oak Creek Wisconsin,Fake,Sikh|Oak Creek|Wisconsin,0.0,0.5,0.5,0.0,0,no_wiki_result
770,Iranian protesters demonstrate at the Gholhak gardens a sprawling compound in north Tehran which provides accommodation for British diplomats,Fake,Iranian|the Gholhak gardens|Tehran|British,0.0,0.5,0.5,0.0,0,no_wiki_result
771,A North Carolina State Wolfpack cheerleader performs a cheer in a secondround game against the Temple Owls at University of Dayton Arena,Fake,North Carolina State|the Temple Owls at University of Dayton Arena,0.0,0.5,0.5,0.0,0,no_wiki_result
772,In 2011 Republicans in Congress fought hard to repeal a law phasing out incandescent bulbs,Fake,Republicans|Congress,0.0,0.5,0.5,0.0,0,no_wiki_result
773,Zettabyte comprehension the infographic by Cisco,Fake,Zettabyte|Cisco,0.0,0.5,0.5,0.0,0,no_wiki_result
774,The bedroom tax has led to tensions within the Rochdale community after rumours that Muslim families were exempt from the policy were circulated online,Fake,Rochdale|Muslim,0.0,0.5,0.5,0.0,0,no_wiki_result
775,Beijing s National Grand Theatre resembling a flying saucer which has landed in a lake,Fake,Beijing,0.0,0.5,0.5,0.0,0,no_wiki_result
776,Edinburgh and Midlothian councils want to build a new waste plant on the outskirts of the city,Fake,Edinburgh|Midlothian,0.0,0.5,0.5,0.0,0,no_wiki_result
777,Alabama receives a mixture of warm air full from the Gulf of Mexico and cold air from the north leaving it vulnerable to tornadoes,Fake,Alabama|the Gulf of Mexico,0.0,0.5,0.5,0.0,0,no_wiki_result
778,Pahoa Hawaii The June 27th lava flow from the Kilauea volcano inches its way towards homes in the town,Fake,Pahoa|Hawaii|Kilauea,0.0,0.5,0.5,0.0,0,no_wiki_result
779,Residents in Beni region of Congo greet UN peacekeeper passing by in an armoured personnel carrier,Fake,Beni|Congo|UN,0.0,0.5,0.5,0.0,0,no_wiki_result
780,Afghan motorcycle travelers left halt at a checkpoint in Jalalabad two days before some 12 million Afghans will go to the polls to elect a new president,Fake,Afghan|Jalalabad|Afghans,0.0,0.5,0.5,0.0,0,no_wiki_result
781,The European version of the Russian Soyuz rocket launches from French Guiana,Fake,European|Russian|French|Guiana,0.0,0.5,0.5,0.0,0,no_wiki_result
782,Weak economic data from China and Europe fuel Wall Street fears,Fake,China|Europe,0.0,0.5,0.5,0.0,0,no_wiki_result
783,Iraqi men fill military trucks to join the Iraqi army at the main recruiting center in Baghdad,Fake,Iraqi|Baghdad,0.0,0.5,0.5,0.0,0,no_wiki_result
784,The experts believe the Coalition s Direct Action policy needs substantial modification to reach Australia s 2030 emissions reduction target,Fake,the Coalition s Direct Action|Australia,0.0,0.5,0.5,0.0,0,no_wiki_result
785,Sacmex sewage pumping station Mexico City,Fake,Sacmex|Mexico City,0.0,0.5,0.5,0.0,0,no_wiki_result
786,It is rumoured that the film Xmen was inspired by data journalists working in Excel That rumour may have started at the date of this publication,Fake,It|the film|Xmen|data journalists,0.0,0.5,0.5,0.0,0,no_wiki_result
787,The Malaga branch of the St Petersburg State Russian Museum,Fake,Malaga|the St Petersburg State Russian Museum,0.0,0.5,0.5,0.0,0,no_wiki_result
788,The afternoon light illuminates a portion of the stands at the BC Place Stadium in Vancouver as Cameroon beat Ecuador 60,Fake,the BC Place Stadium|Vancouver|Cameroon|Ecuador,0.0,0.5,0.5,0.0,0,no_wiki_result
789,Palestinian demonstrators hurl stones at Israeli security forces during clashes in the village of Tuqua southeast of the West Bank city of Bethlehem,Fake,Palestinian|Israeli|Tuqua|West Bank,0.0,0.5,0.5,0.0,0,no_wiki_result
790,The quake was felt in parts of south Wales Devon and Somerset,Fake,Wales Devon|Somerset,0.0,0.5,0.5,0.0,0,no_wiki_result
791,Creating dual carriageway at Crubenmore in the Highlands cost more than 10m,Fake,Crubenmore|Highlands,0.0,0.5,0.5,0.0,0,no_wiki_result
792,The Hobbit holes Green Dragon Inn Mill and other structures created for the films are all on show at the farm,Fake,Hobbit|Green Dragon Inn Mill,0.0,0.5,0.5,0.0,0,no_wiki_result
793,DPS directs freeway traffic to turnedaround off the 51 Highway near McDowell Road after a shooting in Phoenix Ariz on Wednesday Sept 7 2016,Fake,DPS|the 51 Highway|McDowell Road|Phoenix Ariz,0.0,0.5,0.5,0.0,0,no_wiki_result
794,A Bombardier Q400 turboprop is part of Bombardier s display at the Paris Air Show in Le Bourget France,Fake,Bombardier|the Paris Air Show|France,0.0,0.5,0.5,0.0,0,no_wiki_result
795,Like many sites 9to5Google relies on Google to pipe adverts to it to generate revenue,Fake,Google,0.0,0.5,0.5,0.0,0,no_wiki_result
796,E Pellicci has been serving up fine British and Italian fare to the folk of Bethnal Green east London since 1900,Fake,British|Italian|Bethnal Green|London,0.0,0.5,0.5,0.0,0,no_wiki_result
797,An artist s rendering of MGM National Harbor which will open Dec 8 in Prince George s County,Fake,MGM National Harbor,-0.000797,0.000127,0.000924,0.998949,250,ok
798,A convoy of more than 100 vehicles carrying Muslims trying to flee Bangui,Fake,Muslims|Bangui,-0.000151,0.003605,0.003756,0.992639,2922,ok
799,Mitchells Butlers which owns All Bar One has accused a number of shareholders of trying to seize control of the board,Fake,Mitchells Butlers,0.0,0.5,0.5,0.0,0,no_wiki_result
800,20 March 2011 taking first place during the FIS Freestyle World Cup men s and women s halfpipe in La Plagne France,Fake,the FIS Freestyle World Cup|La Plagne|France,-0.000984,0.00046,0.001444,0.998096,1899,ok
801,The casket carrying the body of Boston Marathon victim Krystle Campbell arrives for her funeral service,Fake,Boston Marathon|Krystle Campbell,-0.029021,0.002879,0.0319,0.965222,3038,ok
802,Vermont Gov Peter Shumlin signed legislation Monday to raise the state minimum wage,Fake,Vermont|Peter Shumlin,-0.027483,0.00912,0.036603,0.954277,2775,ok
803,Cameron Diaz and Justin Timberlake star in Columbia Pictures comedy Bad Teacher,Fake,Cameron Diaz|Justin Timberlake|Columbia Pictures,0.001915,0.040594,0.038679,0.920727,4557,ok
804,Patrick the Persian was waddling along in a complete tangle when found by a member of the public,Fake,Patrick|Persian,0.990347,0.990471,0.000123,0.009406,577,ok
805,Once you ve driven out to Grand Traverse Resort and Spa head upstairs to Aerie for a sunset drink with unobstructed views over the city from the 16th floor,Fake,Grand Traverse Resort,0.0,0.5,0.5,0.0,0,no_wiki_result
806,A Chinese child crawls at a playground in Shanghai September 8 2004 REUTERSClaro Cortes IV,Fake,Chinese|Shanghai,0.006289,0.007437,0.001148,0.991415,2945,ok
807,Judith Blake leader of Leeds city council,Fake,Judith Blake|Leeds,-0.000906,0.000919,0.001825,0.997256,1881,ok
808,Nigeria s first suicide bomber struck at the police headquarters in Abuja in 2011,Fake,Nigeria|Abuja,-0.000294,0.000282,0.000576,0.999142,3019,ok
809,David one half of the Swedish duo David Fofo changing the world one ping pong ball at a time,Fake,David|Swedish|David Fofo,-0.002093,0.000312,0.002405,0.997283,1962,ok
810,Bright parks Gateshead hosts the neon delights of Enchanted Parks,Fake,Gateshead|Enchanted Parks,-0.000938,0.000444,0.001382,0.998175,1336,ok
811,Sally Taylor chair of the West Kensington tenants association,Fake,Sally Taylor|West Kensington,0.00068,0.000913,0.000233,0.998855,1182,ok
812,The second trailer for the movie Hunger Games Catching Fire starring Jennifer Lawrence and Josh Hutcherson,Fake,Hunger Games Catching Fire|Jennifer Lawrence|Josh Hutcherson,0.005074,0.007614,0.00254,0.989846,3039,ok
813,Manama Bahrain Bahraini antigovernment protesters holding a national flag take cover from tear gas during clashes,Fake,Manama|Bahrain|Bahraini,0.022658,0.032381,0.009724,0.957895,3211,ok
814,Obama s meeting with Putin to focus on Ukraine,Fake,Obama|Putin|Ukraine,-0.066846,0.07424,0.141087,0.784673,4528,ok
815,James McPherson checks messages on the balcony of his Southeast Washington home on Christmas,Fake,James McPherson|Southeast Washington,-0.984683,0.003321,0.988004,0.008675,1104,ok
816,Pretty sad and pretty real Tracy Thoms and John Hawkes in Lost Lake,Fake,Tracy Thoms|John Hawkes|Lost Lake,0.008646,0.01761,0.008964,0.973425,878,ok
817,Jonathan Grado still likes to work six days a week tinkering with the various headphones Grado makes,Fake,Jonathan Grado|Grado,0.000406,0.00071,0.000305,0.998985,807,ok
818,Dutch policemen walk to a hotel after failing to reach the Malaysia Airlanes crash site,Fake,Dutch|Malaysia Airlanes,0.000659,0.000813,0.000154,0.999034,171,ok
819,Mohammed Al Tebani inside his factory in Gaza which made ice cream among other sweets and was destroyed by targeted shelling,Fake,Mohammed Al Tebani|Gaza,0.000605,0.000736,0.00013,0.999134,179,ok
820,Allen Richard and John Lane cofounders of Penguin Books,Fake,Allen Richard|John Lane|Penguin Books,-0.010715,0.000543,0.011258,0.988199,1443,ok
821,The tail end of Hurricane Gonzalo gathers over the English Channel No longer will we have to shake futile fists at an anonymous sky,Fake,Hurricane Gonzalo|English,0.001109,0.001378,0.000269,0.998353,1617,ok
822,Sportingbet had agreed to sell its Superbahis business to an offshoot of AIMlisted GVC group Photograph Alex HendersonAWH Photography,Fake,Sportingbet|AIMlisted GVC|Photograph Alex HendersonAWH Photography,-0.970486,0.002972,0.973458,0.023571,228,ok
823,Sir Paul Stephenson said it was likely that senior officers had accepted payments from newspapers These payments are to be investigated by HMRC,Fake,Paul Stephenson|HMRC,0.000875,0.002023,0.001148,0.996829,919,ok
824,The business secretary Vince Cable ordered that 55m of government money should be lent to SMEs through Funding Circle and other social lenders,Fake,Vince Cable|Funding Circle,0.002003,0.004089,0.002086,0.993825,1962,ok
825,Game 5 in Cleveland Cavaliers 106 Bulls 101 LeBron James celebrates as he leaves the floor following Cleveland s victory,Fake,Game 5|Cleveland Cavaliers|Bulls|LeBron James,0.001048,0.001825,0.000777,0.997398,3168,ok
826,Noel Nevin and Graham Spence were overcome by gas,Fake,Noel Nevin|Graham Spence,0.0,0.5,0.5,0.0,0,no_wiki_result
827,Singlefamily homes occupied by renters are on the rise in metropolitan regions across the country according to a USA TODAY analysis of US Census Bureau data,Fake,USA|US Census Bureau,0.000762,0.001449,0.000687,0.997864,2987,ok
828,Kyra Holland of Warrenton Va participates in the finals,Fake,Kyra Holland|Warrenton Va,0.0,0.5,0.5,0.0,0,no_wiki_result
829,At noon the daily ferry leaves for Piraeus the port next to Athens taking locals tourists and those migrants released with papers from Moria camp,Fake,Piraeus|Athens|Moria,-0.255781,0.077107,0.332888,0.590005,3048,ok
830,Sergey Skorokhodov as Bacchus and Soile Isokoski as Ariadne,Fake,Sergey Skorokhodov|Bacchus|Soile Isokoski|Ariadne,0.089091,0.101169,0.012078,0.886754,2370,ok
831,Demonstrators burn US flag outside the US embassy in Tehran,Fake,US|Tehran,0.000961,0.001167,0.000206,0.998627,3015,ok
832,Peri Banu and her maids in The Adventures of Prince Achmed,Fake,Peri Banu,0.0,0.5,0.5,0.0,0,no_wiki_result
833,Ich bin ein Berliner Crowds form around the stage in front of the Bundestag while working cameras transmit the action to nearby screens,Fake,Ich bin ein Berliner Crowds|Bundestag,-5.6e-05,8.1e-05,0.000137,0.999782,1512,ok
834,Taking aim Jim Carrey as Colonel Stars and Stripes in KickAss 2,Fake,Jim Carrey,-0.000445,0.000135,0.000581,0.999284,1513,ok
835,Newcastle council leader Nick Forbes said the city s most vulnerable will suffer due to the budget cuts,Fake,Newcastle|Nick Forbes,0.000196,0.004981,0.004785,0.990234,739,ok
836,People wait in line to cross into the US at the San Ysidro port of entry,Fake,US|San Ysidro,0.002456,0.004656,0.0022,0.993145,1983,ok
837,Jiri Andrea and baby Roman in the nearby seaside town of Redcar The family hope to become British citizens in due course,Fake,Jiri Andrea|Roman|Redcar|British,0.000196,0.001452,0.001256,0.997292,965,ok
838,Nick Clegg works on the battlebus after a visit to Bodmin Cornwall,Fake,Nick Clegg|Bodmin Cornwall,-0.046083,0.012451,0.058534,0.929016,1513,ok
839,During his visit to the Philadelphia area Pope Francis is scheduled to celebrate Mass at Saint Charles Borromeo Seminary in Wynnewood Pa,Fake,Philadelphia|Francis|Wynnewood Pa,-0.075135,0.008979,0.084114,0.906908,1547,ok
840,Shirt 65 Levi s Crewneck 50 and jeans 98 both allsaintscomHat James s own,Fake,Shirt|Levi|allsaintscomHat James,0.000641,0.000915,0.000273,0.998812,1046,ok
841,Southampton s Luke Shaw left may join Manchester United this summer,Fake,Southampton|Luke Shaw|Manchester United,0.004178,0.007728,0.00355,0.988722,3927,ok
842,Buried in sand for the BBC adaptation of Samuel Beckett s Happy Days,Fake,BBC|Samuel Beckett s Happy Days,0.000163,0.000265,0.000102,0.999633,1506,ok
843,The bust of Queen Nefertiti of Egypt in Berlin s Neues museum,Fake,Queen Nefertiti|Egypt|Berlin|Neues,0.00045,0.00071,0.00026,0.99903,4256,ok
844,Mr Yasuda is said to have travelled to Syria to report on his friend Kenji Goto,Fake,Yasuda|Syria|Kenji Goto,0.004905,0.009603,0.004698,0.985699,3546,ok
845,We could nt find a recent picture of Xherdan Shaqiri so here s a cow in the Swiss Alps,Fake,Xherdan Shaqiri|Swiss|Alps,0.090043,0.093228,0.003185,0.903587,3063,ok
846,The British luxury goods company Mulberry is among those benefiting from wellheeled visitors to the Olympics,Fake,British|Mulberry|Olympics,0.001407,0.003028,0.001621,0.99535,2855,ok
847,Police are trying to trace the owners of a Jeep Cherokee that was abandoned after the reindeer attack,Fake,Jeep,0.000848,0.001051,0.000203,0.998746,1507,ok
848,The Chamber of Commerce s head Thomas Donohue visited a privaterun garage in Cuba,Fake,The Chamber of Commerce|Thomas Donohue|Cuba,0.000366,0.002021,0.001655,0.996324,2042,ok
849,Gwendoline Christie arrives for the European premiere,Fake,Gwendoline Christie|European,0.000384,0.000536,0.000152,0.999312,796,ok
850,"Two sandwiches containing quiche, a salad, apples and a banana on the side.",Fake,Two sandwiches|quiche|a salad|apples,0.001232,0.001328,9.6e-05,0.998577,1733,ok
851,"a chair, couch and suitcase sitting by the door",Fake,a chair|couch|suitcase|the door,0.002739,0.005053,0.002315,0.992632,2129,ok
852,The grey and white kitten stares up near a laptop.,Fake,The grey|white kitten|a laptop,-0.901837,0.00373,0.905567,0.090704,721,ok
853,Frizzy haired guy standing at a table listening to the music.,Fake,Frizzy haired guy|a table|the music,-0.000594,0.000128,0.000722,0.99915,431,ok
854,A man doing a trick with a skateboard on a sidewalk.,Fake,A man|a trick|a skateboard|a sidewalk,-0.992242,0.002139,0.994381,0.003481,277,ok
855,An beautifully designed clock tower with gold and brass.,Fake,An beautifully designed clock tower|gold|brass,5.9e-05,0.005149,0.00509,0.989761,3016,ok
856,a colorful motorcycle sitting next to a car,Fake,a colorful motorcycle|a car,0.0,0.5,0.5,0.0,0,no_wiki_result
857,A large brown bear laying on a log.,Fake,A large brown bear|a log,0.0,0.5,0.5,0.0,0,no_wiki_result
858,A large brown bear standing next to a pile of garbage.,Fake,A large brown bear|a pile|garbage,0.02973,0.031738,0.002008,0.966255,402,ok
859,Three urinals each have small screens posted above them.,Fake,Three urinals|each|small screens|them,0.001658,0.004031,0.002373,0.993596,280,ok
860,A cat perched on top of a rock ledge looking outside,Fake,A cat|top|a rock ledge,0.000607,0.001341,0.000734,0.997924,343,ok
861,a house sits next to a swampy pond,Fake,a house|a swampy pond,0.0,0.5,0.5,0.0,0,no_wiki_result
862,a train with many lines drawn on it,Fake,a train|many lines|it,0.043963,0.072492,0.028529,0.898979,108,ok
863,A hotel room with a chandelier and gold fixtures.,Fake,A hotel room|a chandelier|gold fixtures,0.0,0.5,0.5,0.0,0,no_wiki_result
864,Little girl holding up a sheet of uncooked rolls by accident.,Fake,Little girl|a sheet|uncooked rolls|accident,0.822842,0.825993,0.003151,0.170855,1621,ok
865,Three giraffes standing under a bridge by a watering hole.,Fake,Three giraffes|a bridge|a watering hole,0.0,0.5,0.5,0.0,0,no_wiki_result
866,A sandwich with some strawberry preserves and orange juice.,Fake,A sandwich|some strawberry preserves|orange juice,0.001875,0.002026,0.000151,0.997823,1444,ok
867,A boy squatting on a skateboard trying to balance.,Fake,A boy|a skateboard,0.0,0.5,0.5,0.0,0,no_wiki_result
868,empty room with the lights on and nothing on,Fake,empty room|the lights,0.0,0.5,0.5,0.0,0,no_wiki_result
869,A man wearing a suit and tie and red shoes with a silver buckle.,Fake,A man|a suit|tie|red shoes,0.676382,0.724912,0.048529,0.226559,493,ok
870,horses stand around on a neighborhood street in front of a house,Fake,horses|a neighborhood street|front|a house,0.003838,0.005531,0.001693,0.992776,1537,ok
871,A young man that is wearing a nice trench coat with a skirt and a purse.,Fake,A young man|that|a nice trench coat|a skirt,0.014026,0.021847,0.007821,0.970332,686,ok
872,Several antique trinkets are arranged on a shelf.,Fake,Several antique trinkets|a shelf,0.0,0.5,0.5,0.0,0,no_wiki_result
873,This a close up picture of the giraffes face his ears are half closed.,Fake,This a close up picture|the giraffes|his ears,0.0,0.5,0.5,0.0,0,no_wiki_result
874,A bunch of men standing on top of a tennis court.,Fake,A bunch|men|top|a tennis court,0.945059,0.945855,0.000795,0.05335,1795,ok
875,a close up of a plate with an orange and a yellow,Fake,a close|a plate|an orange,0.0,0.5,0.5,0.0,0,no_wiki_result
876,some equipment and a back back sitting on teh ground next to a lap top,Fake,some equipment|a back|teh ground|a lap top,0.002117,0.003054,0.000937,0.996009,1052,ok
877,Two signs that are on a pole in the street.,Fake,Two signs|that|a pole|the street,0.005489,0.017283,0.011794,0.970923,686,ok
878,A persons hand with a box of scissors.,Fake,A persons|a box|scissors,0.00843,0.016153,0.007723,0.976124,1511,ok
879,A delicious salad layered with meat and dressed with avocado lies on a cutting board.,Fake,A delicious salad|meat|avocado|a cutting board,0.000451,0.001031,0.00058,0.998389,2836,ok
880,A young boy standing on top of a tennis court holding a racquet.,Fake,A young boy|top|a tennis court|a racquet,0.000623,0.001697,0.001073,0.99723,343,ok
881,"big bottle of two beers dressed in clothes, outside",Fake,big bottle|two beers|clothes,0.001877,0.002474,0.000597,0.99693,1510,ok
882,A train that is going over a bridge overlooking the river.,Fake,A train|that|a bridge|the river,0.012447,0.026446,0.013999,0.959556,754,ok
883,A park bench with a bear on it in a forest of trees.,Fake,A park bench|a bear|it|a forest,0.004021,0.004747,0.000726,0.994527,76,ok
884,The jet fighter sits on a pedestal across the street from a church.,Fake,The jet fighter|a pedestal|the street|a church,0.0,0.5,0.5,0.0,0,no_wiki_result
885,A cat at rest between two parked cars.,Fake,A cat|rest|two parked cars,0.007181,0.007862,0.000682,0.991456,33,ok
886,A tan horse with a blond mane inside of a cage.,Fake,A tan horse|a blond mane|a cage,0.0,0.5,0.5,0.0,0,no_wiki_result
887,A small car that is traveling down railroad tracks.,Fake,A small car|that|railroad tracks,0.007635,0.0082,0.000565,0.991235,1304,ok
888,A white dog walks along the sidewalk near people.,Fake,A white dog|the sidewalk|people,0.987246,0.987363,0.000117,0.01252,423,ok
